words,pos,stemmed,type,postag,pattern
foolish,anypos,y,strongsubj,,^foolish
foolishly,anypos,n,strongsubj,,^foolishly
foolishness,noun,n,strongsubj,_nn,^foolishness_nn
forbid,adj,n,strongsubj,_jj,^forbid_jj
forbidden,adj,n,strongsubj,_jj,^forbidden_jj
forbidding,adj,n,weaksubj,_jj,^forbidding_jj
forbidding,noun,n,weaksubj,_nn,^forbidding_nn
force,verb,y,weaksubj,_vb,^force_vb
forceful,adj,n,weaksubj,_jj,^forceful_jj
foreboding,adj,n,strongsubj,_jj,^foreboding_jj
forebodingly,adverb,n,strongsubj,_rb,^forebodingly_rb
forfeit,verb,y,weaksubj,_vb,^forfeit_vb
forged,adj,n,weaksubj,_jj,^forged_jj
forget,verb,y,strongsubj,_vb,^forget_vb
forgetful,anypos,n,strongsubj,,^forgetful
forgetfully,anypos,n,strongsubj,,^forgetfully
forgetfulness,noun,n,strongsubj,_nn,^forgetfulness_nn
forlorn,adj,n,strongsubj,_jj,^forlorn_jj
forlornly,adverb,n,strongsubj,_rb,^forlornly_rb
formidable,adj,n,strongsubj,_jj,^formidable_jj
forsake,verb,y,strongsubj,_vb,^forsake_vb
forsaken,anypos,n,strongsubj,,^forsaken
forswear,verb,y,strongsubj,_vb,^forswear_vb
foul,adj,n,strongsubj,_jj,^foul_jj
foul,adverb,n,strongsubj,_rb,^foul_rb
foul,verb,y,weaksubj,_vb,^foul_vb
foully,adverb,n,strongsubj,_rb,^foully_rb
foulness,noun,n,strongsubj,_nn,^foulness_nn
fractious,adj,n,strongsubj,_jj,^fractious_jj
fractiously,anypos,n,strongsubj,,^fractiously
fracture,noun,n,weaksubj,_nn,^fracture_nn
fracture,verb,y,weaksubj,_vb,^fracture_vb
fragile,adj,n,weaksubj,_jj,^fragile_jj
fragile,noun,n,weaksubj,_nn,^fragile_nn
fragmented,adj,n,weaksubj,_jj,^fragmented_jj
frail,adj,n,weaksubj,_jj,^frail_jj
frantic,adj,n,strongsubj,_jj,^frantic_jj
frantically,anypos,n,strongsubj,,^frantically
franticly,anypos,n,strongsubj,,^franticly
fraternize,verb,y,strongsubj,_vb,^fraternize_vb
fraud,adj,n,weaksubj,_jj,^fraud_jj
fraud,noun,n,weaksubj,_nn,^fraud_nn
fraudulent,adj,n,weaksubj,_jj,^fraudulent_jj
fraught,adj,n,strongsubj,_jj,^fraught_jj
fraught,noun,n,strongsubj,_nn,^fraught_nn
freak,noun,n,strongsubj,_nn,^freak_nn
freak,verb,y,strongsubj,_vb,^freak_vb
freakish,adj,n,strongsubj,_jj,^freakish_jj
freakish,anypos,n,strongsubj,,^freakish
freakish,anypos,y,strongsubj,,^freakish
freakishly,anypos,n,strongsubj,,^freakishly
frazzle,noun,n,strongsubj,_nn,^frazzle_nn
frazzle,verb,y,strongsubj,_vb,^frazzle_vb
frazzled,adj,n,strongsubj,_jj,^frazzled_jj
frenetic,adj,n,strongsubj,_jj,^frenetic_jj
frenetically,anypos,n,strongsubj,,^frenetically
frenzied,adj,n,strongsubj,_jj,^frenzied_jj
frenzy,noun,n,strongsubj,_nn,^frenzy_nn
fret,verb,y,strongsubj,_vb,^fret_vb
fretful,adj,n,strongsubj,_jj,^fretful_jj
friction,adj,n,strongsubj,_jj,^friction_jj
friction,noun,n,strongsubj,_nn,^friction_nn
frictions,adj,n,strongsubj,_jj,^frictions_jj
frictions,noun,n,strongsubj,_nn,^frictions_nn
friggin,anypos,n,strongsubj,,^friggin
fright,anypos,y,strongsubj,,^fright
fright,noun,n,strongsubj,_nn,^fright_nn
frighten,verb,y,strongsubj,_vb,^frighten_vb
frightening,adj,n,strongsubj,_jj,^frightening_jj
frighteningly,adj,n,strongsubj,_jj,^frighteningly_jj
frighteningly,anypos,n,strongsubj,,^frighteningly
frightful,adj,n,strongsubj,_jj,^frightful_jj
frightfully,anypos,n,strongsubj,,^frightfully
frigid,adj,n,weaksubj,_jj,^frigid_jj
frivolous,adj,n,strongsubj,_jj,^frivolous_jj
frown,adj,n,strongsubj,_jj,^frown_jj
frown,noun,n,strongsubj,_nn,^frown_nn
frozen,adj,n,weaksubj,_jj,^frozen_jj
fruitless,adj,n,strongsubj,_jj,^fruitless_jj
fruitlessly,anypos,n,strongsubj,,^fruitlessly
fumble,verb,y,weaksubj,_vb,^fumble_vb
fun,verb,y,strongsubj,_vb,^fun_vb
frustrate,verb,y,strongsubj,_vb,^frustrate_vb
frustrated,adj,n,strongsubj,_jj,^frustrated_jj
frustrating,adj,n,strongsubj,_jj,^frustrating_jj
frustrating,anypos,n,strongsubj,,^frustrating
frustratingly,anypos,n,strongsubj,,^frustratingly
frustration,noun,n,strongsubj,_nn,^frustration_nn
fudge,adj,n,strongsubj,_jj,^fudge_jj
fudge,noun,n,strongsubj,_nn,^fudge_nn
fudge,verb,y,strongsubj,_vb,^fudge_vb
fugitive,adj,n,weaksubj,_jj,^fugitive_jj
full-blown,adj,n,weaksubj,_jj,^full-blown_jj
fulminate,verb,y,strongsubj,_vb,^fulminate_vb
fume,verb,y,strongsubj,_vb,^fume_vb
fundamentalism,adj,n,weaksubj,_jj,^fundamentalism_jj
fundamentalism,noun,n,weaksubj,_nn,^fundamentalism_nn
furious,adj,n,strongsubj,_jj,^furious_jj
furiously,anypos,n,strongsubj,,^furiously
furor,noun,n,strongsubj,_nn,^furor_nn
fury,noun,n,strongsubj,_nn,^fury_nn
fuss,adj,n,strongsubj,_jj,^fuss_jj
fuss,noun,n,strongsubj,_nn,^fuss_nn
fuss,verb,y,strongsubj,_vb,^fuss_vb
fustigate,verb,y,strongsubj,_vb,^fustigate_vb
fussy,anypos,n,strongsubj,,^fussy
fusty,adj,n,strongsubj,_jj,^fusty_jj
futile,adj,n,strongsubj,_jj,^futile_jj
futilely,anypos,n,strongsubj,,^futilely
futility,noun,n,strongsubj,_nn,^futility_nn
fuzzy,adj,n,weaksubj,_jj,^fuzzy_jj
gabble,verb,y,strongsubj,_vb,^gabble_vb
gaff,noun,n,strongsubj,_nn,^gaff_nn
gaffe,noun,n,strongsubj,_nn,^gaffe_nn
gainsay,verb,y,strongsubj,_vb,^gainsay_vb
gainsayer,noun,n,strongsubj,_nn,^gainsayer_nn
gaga,anypos,n,strongsubj,,^gaga
gaggle,verb,y,strongsubj,_vb,^gaggle_vb
gall,verb,y,strongsubj,_vb,^gall_vb
galling,adj,n,strongsubj,_jj,^galling_jj
gallingly,adverb,n,strongsubj,_rb,^gallingly_rb
gamble,noun,n,weaksubj,_nn,^gamble_nn
gamble,verb,y,weaksubj,_vb,^gamble_vb
game,adj,n,weaksubj,_jj,^game_jj
gape,verb,y,strongsubj,_vb,^gape_vb
garbage,adj,n,weaksubj,_jj,^garbage_jj
garbage,noun,n,weaksubj,_nn,^garbage_nn
garish,adj,n,strongsubj,_jj,^garish_jj
gasp,adj,n,strongsubj,_jj,^gasp_jj
gasp,noun,n,strongsubj,_nn,^gasp_nn
gauche,adj,n,strongsubj,_jj,^gauche_jj
gaudy,adj,n,strongsubj,_jj,^gaudy_jj
gawk,verb,y,strongsubj,_vb,^gawk_vb
gawky,adj,n,strongsubj,_jj,^gawky_jj
geezer,anypos,y,strongsubj,,^geezer
genocide,adj,n,strongsubj,_jj,^genocide_jj
genocide,noun,n,strongsubj,_nn,^genocide_nn
get-rich,adj,n,strongsubj,_jj,^get-rich_jj
get-rich,noun,n,strongsubj,_nn,^get-rich_nn
ghastly,adj,n,strongsubj,_jj,^ghastly_jj
ghetto,noun,n,weaksubj,_nn,^ghetto_nn
gibber,verb,y,strongsubj,_vb,^gibber_vb
gibberish,anypos,n,strongsubj,,^gibberish
gibe,verb,y,strongsubj,_vb,^gibe_vb
glare,noun,n,strongsubj,_nn,^glare_nn
glare,verb,y,strongsubj,_vb,^glare_vb
glaring,adj,n,strongsubj,_jj,^glaring_jj
glaringly,adverb,n,strongsubj,_rb,^glaringly_rb
glib,adj,n,strongsubj,_jj,^glib_jj
glibly,adverb,n,strongsubj,_rb,^glibly_rb
glitch,noun,n,weaksubj,_nn,^glitch_nn
gloatingly,adverb,n,strongsubj,_rb,^gloatingly_rb
gloom,noun,n,strongsubj,_nn,^gloom_nn
gloomy,adj,n,strongsubj,_jj,^gloomy_jj
gloss,verb,y,strongsubj,_vb,^gloss_vb
glower,verb,y,strongsubj,_vb,^glower_vb
glum,adj,n,strongsubj,_jj,^glum_jj
glut,noun,n,weaksubj,_nn,^glut_nn
gnawing,anypos,n,weaksubj,,^gnawing
goad,verb,y,strongsubj,_vb,^goad_vb
goading,adj,n,strongsubj,_jj,^goading_jj
god-awful,anypos,n,strongsubj,,^god-awful
goddam,anypos,n,strongsubj,,^goddam
goddamn,anypos,n,strongsubj,,^goddamn
goof,noun,n,strongsubj,_nn,^goof_nn
goof,verb,y,strongsubj,_vb,^goof_vb
gossip,adj,n,strongsubj,_jj,^gossip_jj
gossip,noun,n,strongsubj,_nn,^gossip_nn
gossip,verb,y,strongsubj,_vb,^gossip_vb
graceless,adj,n,strongsubj,_jj,^graceless_jj
gracelessly,adverb,n,strongsubj,_rb,^gracelessly_rb
graft,noun,n,weaksubj,_nn,^graft_nn
grandiose,adj,n,strongsubj,_jj,^grandiose_jj
grapple,verb,y,weaksubj,_vb,^grapple_vb
grate,verb,y,strongsubj,_vb,^grate_vb
grating,adj,n,strongsubj,_jj,^grating_jj
gratuitous,adj,n,strongsubj,_jj,^gratuitous_jj
gratuitous,noun,n,strongsubj,_nn,^gratuitous_nn
gratuitously,anypos,y,strongsubj,,^gratuitously
grave,adj,n,strongsubj,_jj,^grave_jj
gravely,adverb,n,strongsubj,_rb,^gravely_rb
greed,noun,n,strongsubj,_nn,^greed_nn
greedy,adj,n,strongsubj,_jj,^greedy_jj
grief,noun,n,strongsubj,_nn,^grief_nn
grievance,noun,n,strongsubj,_nn,^grievance_nn
grievances,adj,n,strongsubj,_jj,^grievances_jj
grievances,noun,n,strongsubj,_nn,^grievances_nn
grieve,verb,y,strongsubj,_vb,^grieve_vb
grieving,adj,n,strongsubj,_jj,^grieving_jj
grievous,anypos,n,strongsubj,,^grievous
grievously,anypos,n,strongsubj,,^grievously
grill,verb,y,weaksubj,_vb,^grill_vb
grim,adj,n,strongsubj,_jj,^grim_jj
grimace,verb,y,strongsubj,_vb,^grimace_vb
grind,adj,n,strongsubj,_jj,^grind_jj
grind,noun,n,strongsubj,_nn,^grind_nn
gripe,noun,n,strongsubj,_nn,^gripe_nn
gripe,verb,y,strongsubj,_vb,^gripe_vb
grisly,adj,n,strongsubj,_jj,^grisly_jj
gritty,adj,n,weaksubj,_jj,^gritty_jj
gross,adj,n,weaksubj,_jj,^gross_jj
grossly,anypos,n,strongsubj,,^grossly
grotesque,adj,n,strongsubj,_jj,^grotesque_jj
grouch,noun,n,strongsubj,_nn,^grouch_nn
grouchy,adj,n,strongsubj,_jj,^grouchy_jj
groundless,adj,n,strongsubj,_jj,^groundless_jj
grouse,verb,y,strongsubj,_vb,^grouse_vb
growl,verb,y,strongsubj,_vb,^growl_vb
grudge,anypos,y,strongsubj,,^grudge
grudges,adj,n,strongsubj,_jj,^grudges_jj
grudges,noun,n,strongsubj,_nn,^grudges_nn
grudging,anypos,n,strongsubj,,^grudging
grudgingly,anypos,y,strongsubj,,^grudgingly
gruesome,anypos,n,strongsubj,,^gruesome
gruesomely,anypos,n,strongsubj,,^gruesomely
gruff,adj,n,strongsubj,_jj,^gruff_jj
grumble,verb,y,strongsubj,_vb,^grumble_vb
guile,noun,n,strongsubj,_nn,^guile_nn
guilt,noun,n,strongsubj,_nn,^guilt_nn
guilty,adj,n,weaksubj,_jj,^guilty_jj
guiltily,adverb,n,strongsubj,_rb,^guiltily_rb
gullible,adj,n,strongsubj,_jj,^gullible_jj
haggard,adj,n,strongsubj,_jj,^haggard_jj
haggle,verb,y,strongsubj,_vb,^haggle_vb
halfhearted,adj,n,strongsubj,_jj,^halfhearted_jj
halfheartedly,adj,n,strongsubj,_jj,^halfheartedly_jj
hallucinate,verb,y,strongsubj,_vb,^hallucinate_vb
hallucination,noun,n,strongsubj,_nn,^hallucination_nn
hamper,verb,y,strongsubj,_vb,^hamper_vb
hamstring,verb,n,strongsubj,_vb,^hamstring_vb
hamstrung,verb,n,strongsubj,_vb,^hamstrung_vb
handicapped,adj,n,weaksubj,_jj,^handicapped_jj
hapless,adj,n,strongsubj,_jj,^hapless_jj
haphazard,adj,n,weaksubj,_jj,^haphazard_jj
harangue,verb,n,strongsubj,_vb,^harangue_vb
harass,verb,y,weaksubj,_vb,^harass_vb
harassment,adj,n,strongsubj,_jj,^harassment_jj
harassment,noun,n,strongsubj,_nn,^harassment_nn
harboring,adj,n,weaksubj,_jj,^harboring_jj
harboring,noun,n,weaksubj,_nn,^harboring_nn
harbors,adj,n,weaksubj,_jj,^harbors_jj
harbors,noun,n,weaksubj,_nn,^harbors_nn
hard,adj,n,weaksubj,_jj,^hard_jj
hard-hit,adj,n,weaksubj,_jj,^hard-hit_jj
hard-line,adj,n,strongsubj,_jj,^hard-line_jj
hard-liner,noun,n,strongsubj,_nn,^hard-liner_nn
hardball,adj,n,strongsubj,_jj,^hardball_jj
hardball,noun,n,strongsubj,_nn,^hardball_nn
harden,verb,y,weaksubj,_vb,^harden_vb
hardened,adj,n,weaksubj,_jj,^hardened_jj
hardheaded,adj,n,strongsubj,_jj,^hardheaded_jj
hardhearted,adj,n,strongsubj,_jj,^hardhearted_jj
hardliner,noun,n,weaksubj,_nn,^hardliner_nn
hardliners,adj,n,weaksubj,_jj,^hardliners_jj
hardliners,noun,n,weaksubj,_nn,^hardliners_nn
hardly,anypos,n,strongsubj,,^hardly
hardship,noun,n,strongsubj,_nn,^hardship_nn
hardships,adj,n,strongsubj,_jj,^hardships_jj
hardships,noun,n,strongsubj,_nn,^hardships_nn
harm,adj,n,strongsubj,_jj,^harm_jj
harm,noun,n,strongsubj,_nn,^harm_nn
harmful,adj,n,strongsubj,_jj,^harmful_jj
harms,adj,n,strongsubj,_jj,^harms_jj
harms,noun,n,strongsubj,_nn,^harms_nn
harpy,noun,n,strongsubj,_nn,^harpy_nn
harridan,noun,n,strongsubj,_nn,^harridan_nn
harried,adj,n,strongsubj,_jj,^harried_jj
harrow,verb,y,strongsubj,_vb,^harrow_vb
harsh,adj,n,strongsubj,_jj,^harsh_jj
harshly,anypos,y,strongsubj,,^harshly
hassle,noun,n,strongsubj,_nn,^hassle_nn
haste,adj,n,strongsubj,_jj,^haste_jj
haste,noun,n,strongsubj,_nn,^haste_nn
hasty,adj,n,strongsubj,_jj,^hasty_jj
hasty,adj,n,weaksubj,_jj,^hasty_jj
hate,verb,y,strongsubj,_vb,^hate_vb
hater,noun,n,strongsubj,_nn,^hater_nn
hateful,adj,n,strongsubj,_jj,^hateful_jj
hatefully,anypos,n,strongsubj,,^hatefully
hatefulness,noun,n,strongsubj,_nn,^hatefulness_nn
haughtily,adverb,n,strongsubj,_rb,^haughtily_rb
haughty,adj,n,strongsubj,_jj,^haughty_jj
hatred,noun,n,strongsubj,_nn,^hatred_nn
haunt,verb,y,weaksubj,_vb,^haunt_vb
haunting,adj,n,strongsubj,_jj,^haunting_jj
havoc,noun,n,strongsubj,_nn,^havoc_nn
hawkish,adj,n,strongsubj,_jj,^hawkish_jj
hawkish,noun,n,strongsubj,_nn,^hawkish_nn
hazard,noun,n,weaksubj,_nn,^hazard_nn
hazard,verb,y,weaksubj,_vb,^hazard_vb
hazardous,adj,n,weaksubj,_jj,^hazardous_jj
hazy,adj,n,weaksubj,_jj,^hazy_jj
headache,noun,n,weaksubj,_nn,^headache_nn
headaches,adj,n,weaksubj,_jj,^headaches_jj
headaches,noun,n,weaksubj,_nn,^headaches_nn
heartbreak,noun,n,strongsubj,_nn,^heartbreak_nn
heartbreaker,noun,n,strongsubj,_nn,^heartbreaker_nn
heartbreaking,adj,n,strongsubj,_jj,^heartbreaking_jj
heartbreakingly,adverb,n,strongsubj,_rb,^heartbreakingly_rb
heartless,adj,n,strongsubj,_jj,^heartless_jj
heartrending,adj,n,strongsubj,_jj,^heartrending_jj
heathen,adj,n,strongsubj,_jj,^heathen_jj
heathen,noun,n,strongsubj,_nn,^heathen_nn
heavily,adverb,n,strongsubj,_rb,^heavily_rb
heavy-handed,adj,n,strongsubj,_jj,^heavy-handed_jj
heavyhearted,adj,n,strongsubj,_jj,^heavyhearted_jj
heck,adj,n,strongsubj,_jj,^heck_jj
heck,noun,n,strongsubj,_nn,^heck_nn
heckle,verb,y,strongsubj,_vb,^heckle_vb
hectic,adj,n,weaksubj,_jj,^hectic_jj
hedge,verb,y,strongsubj,_vb,^hedge_vb
hedonistic,adj,n,strongsubj,_jj,^hedonistic_jj
heedless,adj,n,strongsubj,_jj,^heedless_jj
hegemonism,adj,n,weaksubj,_jj,^hegemonism_jj
hegemonism,noun,n,weaksubj,_nn,^hegemonism_nn
hegemonistic,adj,n,strongsubj,_jj,^hegemonistic_jj
hegemony,noun,n,strongsubj,_nn,^hegemony_nn
hegemony,adj,n,weaksubj,_jj,^hegemony_jj
hegemony,noun,n,weaksubj,_nn,^hegemony_nn
heinous,adj,n,strongsubj,_jj,^heinous_jj
hell,noun,n,strongsubj,_nn,^hell_nn
hell-bent,adj,n,strongsubj,_jj,^hell-bent_jj
hellion,anypos,y,strongsubj,,^hellion
helpless,adj,n,weaksubj,_jj,^helpless_jj
helplessly,adverb,n,weaksubj,_rb,^helplessly_rb
helplessness,noun,n,weaksubj,_nn,^helplessness_nn
heresy,noun,n,strongsubj,_nn,^heresy_nn
heretic,noun,n,strongsubj,_nn,^heretic_nn
heretical,adj,n,strongsubj,_jj,^heretical_jj
hesitant,adj,n,strongsubj,_jj,^hesitant_jj
hideous,adj,n,strongsubj,_jj,^hideous_jj
hideously,adverb,n,strongsubj,_rb,^hideously_rb
hideousness,noun,n,strongsubj,_nn,^hideousness_nn
hinder,verb,y,strongsubj,_vb,^hinder_vb
hindrance,noun,n,strongsubj,_nn,^hindrance_nn
hoard,verb,y,strongsubj,_vb,^hoard_vb
hoax,verb,y,strongsubj,_vb,^hoax_vb
hobble,verb,y,weaksubj,_vb,^hobble_vb
hole,noun,n,weaksubj,_nn,^hole_nn
hollow,adj,n,strongsubj,_jj,^hollow_jj
hoodwink,verb,y,strongsubj,_vb,^hoodwink_vb
hopeless,adj,n,strongsubj,_jj,^hopeless_jj
hopelessly,anypos,n,strongsubj,,^hopelessly
hopelessness,noun,n,strongsubj,_nn,^hopelessness_nn
horde,noun,n,weaksubj,_nn,^horde_nn
horrendous,adj,n,strongsubj,_jj,^horrendous_jj
horrendously,anypos,n,strongsubj,,^horrendously
horrible,adj,n,strongsubj,_jj,^horrible_jj
horrible,anypos,y,strongsubj,,^horrible
horribly,anypos,n,strongsubj,,^horribly
horrid,adj,n,strongsubj,_jj,^horrid_jj
horrific,adj,n,strongsubj,_jj,^horrific_jj
horrifically,anypos,n,strongsubj,,^horrifically
horrify,adj,n,strongsubj,_jj,^horrify_jj
horrify,verb,y,strongsubj,_vb,^horrify_vb
horrifying,anypos,n,strongsubj,,^horrifying
horrifyingly,anypos,n,strongsubj,,^horrifyingly
horror,noun,n,strongsubj,_nn,^horror_nn
horrors,noun,n,strongsubj,_nn,^horrors_nn
hostage,noun,n,weaksubj,_nn,^hostage_nn
hostile,adj,n,weaksubj,_jj,^hostile_jj
hostile,noun,n,weaksubj,_nn,^hostile_nn
hostilities,adj,n,weaksubj,_jj,^hostilities_jj
hostilities,noun,n,weaksubj,_nn,^hostilities_nn
hostility,adj,n,strongsubj,_jj,^hostility_jj
hostility,noun,n,strongsubj,_nn,^hostility_nn
hothead,noun,n,strongsubj,_nn,^hothead_nn
hotheaded,adj,n,strongsubj,_jj,^hotheaded_jj
hotbeds,adj,n,strongsubj,_jj,^hotbeds_jj
hotbeds,noun,n,strongsubj,_nn,^hotbeds_nn
hothouse,adj,n,weaksubj,_jj,^hothouse_jj
hothouse,noun,n,weaksubj,_nn,^hothouse_nn
hubris,noun,n,strongsubj,_nn,^hubris_nn
huckster,noun,n,strongsubj,_nn,^huckster_nn
humbling,anypos,n,strongsubj,,^humbling
humiliate,verb,y,strongsubj,_vb,^humiliate_vb
humiliating,adj,n,strongsubj,_jj,^humiliating_jj
humiliation,noun,n,strongsubj,_nn,^humiliation_nn
hunger,verb,y,strongsubj,_vb,^hunger_vb
hungry,adj,n,weaksubj,_jj,^hungry_jj
hurt,adj,n,weaksubj,_jj,^hurt_jj
hurt,verb,y,weaksubj,_vb,^hurt_vb
hurtful,adj,n,weaksubj,_jj,^hurtful_jj
hustler,noun,n,weaksubj,_nn,^hustler_nn
hypocrisy,noun,n,strongsubj,_nn,^hypocrisy_nn
hypocrite,noun,n,strongsubj,_nn,^hypocrite_nn
hypocrites,noun,n,strongsubj,_nn,^hypocrites_nn
hypocritical,adj,n,strongsubj,_jj,^hypocritical_jj
hypocritically,noun,n,strongsubj,_nn,^hypocritically_nn
hysteria,noun,n,strongsubj,_nn,^hysteria_nn
hysteric,adj,n,strongsubj,_jj,^hysteric_jj
hysterical,anypos,n,strongsubj,,^hysterical
hysterically,anypos,n,strongsubj,,^hysterically
hysterics,noun,n,strongsubj,_nn,^hysterics_nn
icy,adj,n,weaksubj,_jj,^icy_jj
idiocies,anypos,n,strongsubj,,^idiocies
idiocy,anypos,n,strongsubj,,^idiocy
idiot,anypos,n,strongsubj,,^idiot
idiotic,anypos,n,strongsubj,,^idiotic
idiotically,anypos,n,strongsubj,,^idiotically
idiots,anypos,n,strongsubj,,^idiots
idle,adj,n,weaksubj,_jj,^idle_jj
ignoble,adj,n,strongsubj,_jj,^ignoble_jj
ignominious,adj,n,strongsubj,_jj,^ignominious_jj
ignominiously,adverb,n,strongsubj,_rb,^ignominiously_rb
ignominy,noun,n,strongsubj,_nn,^ignominy_nn
ignore,verb,y,weaksubj,_vb,^ignore_vb
ignorance,adj,n,strongsubj,_jj,^ignorance_jj
ignorance,noun,n,strongsubj,_nn,^ignorance_nn
ignorant,adj,n,strongsubj,_jj,^ignorant_jj
ignorant,noun,n,strongsubj,_nn,^ignorant_nn
ill,adj,n,weaksubj,_jj,^ill_jj
ill,noun,n,weaksubj,_nn,^ill_nn
ill-advised,adj,n,strongsubj,_jj,^ill-advised_jj
ill-conceived,adj,n,strongsubj,_jj,^ill-conceived_jj
ill-fated,adj,n,strongsubj,_jj,^ill-fated_jj
ill-favored,adj,n,strongsubj,_jj,^ill-favored_jj
ill-mannered,adj,n,strongsubj,_jj,^ill-mannered_jj
ill-natured,adj,n,strongsubj,_jj,^ill-natured_jj
ill-sorted,adj,n,strongsubj,_jj,^ill-sorted_jj
ill-tempered,adj,n,strongsubj,_jj,^ill-tempered_jj
ill-treated,adj,n,strongsubj,_jj,^ill-treated_jj
ill-treatment,adj,n,strongsubj,_jj,^ill-treatment_jj
ill-treatment,noun,n,strongsubj,_nn,^ill-treatment_nn
ill-usage,noun,n,strongsubj,_nn,^ill-usage_nn
ill-used,adj,n,strongsubj,_jj,^ill-used_jj
illegal,adj,n,weaksubj,_jj,^illegal_jj
illegally,adverb,n,weaksubj,_rb,^illegally_rb
illegitimate,adj,n,weaksubj,_jj,^illegitimate_jj
illicit,adj,n,weaksubj,_jj,^illicit_jj
illiquid,adj,n,weaksubj,_jj,^illiquid_jj
illiterate,adj,n,weaksubj,_jj,^illiterate_jj
illness,noun,n,weaksubj,_nn,^illness_nn
illogic,noun,n,strongsubj,_nn,^illogic_nn
illogical,adj,n,strongsubj,_jj,^illogical_jj
illogically,adverb,n,strongsubj,_rb,^illogically_rb
illusion,adj,n,strongsubj,_jj,^illusion_jj
illusion,noun,n,strongsubj,_nn,^illusion_nn
illusions,adj,n,strongsubj,_jj,^illusions_jj
illusions,noun,n,strongsubj,_nn,^illusions_nn
illusory,adj,n,strongsubj,_jj,^illusory_jj
imaginary,adj,n,strongsubj,_jj,^imaginary_jj
imbalance,adj,n,strongsubj,_jj,^imbalance_jj
imbalance,noun,n,strongsubj,_nn,^imbalance_nn
imbecile,anypos,n,strongsubj,,^imbecile
imbroglio,noun,n,strongsubj,_nn,^imbroglio_nn
immaterial,adj,n,strongsubj,_jj,^immaterial_jj
immature,adj,n,weaksubj,_jj,^immature_jj
imminence,noun,n,strongsubj,_nn,^imminence_nn
imminent,adj,n,strongsubj,_jj,^imminent_jj
imminently,adverb,n,strongsubj,_rb,^imminently_rb
immobilized,anypos,n,weaksubj,,^immobilized
immoderate,adj,n,strongsubj,_jj,^immoderate_jj
immoderately,adverb,n,strongsubj,_rb,^immoderately_rb
immodest,adj,n,strongsubj,_jj,^immodest_jj
immoral,adj,n,strongsubj,_jj,^immoral_jj
immorality,noun,n,strongsubj,_nn,^immorality_nn
immorally,anypos,n,strongsubj,,^immorally
immovable,adj,n,strongsubj,_jj,^immovable_jj
impair,verb,y,strongsubj,_vb,^impair_vb
impaired,adj,n,strongsubj,_jj,^impaired_jj
impasse,noun,n,strongsubj,_nn,^impasse_nn
impatience,noun,n,strongsubj,_nn,^impatience_nn
impatient,adj,n,strongsubj,_jj,^impatient_jj
impatiently,adverb,n,strongsubj,_rb,^impatiently_rb
impeach,verb,y,strongsubj,_vb,^impeach_vb
impede,verb,y,strongsubj,_vb,^impede_vb
impedance,noun,n,strongsubj,_nn,^impedance_nn
impediment,noun,n,strongsubj,_nn,^impediment_nn
impending,adj,n,strongsubj,_jj,^impending_jj
impending,noun,n,strongsubj,_nn,^impending_nn
impenitent,adj,n,strongsubj,_jj,^impenitent_jj
imperfect,adj,n,weaksubj,_jj,^imperfect_jj
imperfectly,adverb,n,weaksubj,_rb,^imperfectly_rb
imperialist,noun,n,strongsubj,_nn,^imperialist_nn
imperil,verb,y,strongsubj,_vb,^imperil_vb
imperious,adj,n,strongsubj,_jj,^imperious_jj
imperiously,adverb,n,strongsubj,_rb,^imperiously_rb
impermissible,adj,n,weaksubj,_jj,^impermissible_jj
impersonal,adj,n,weaksubj,_jj,^impersonal_jj
impertinent,adj,n,strongsubj,_jj,^impertinent_jj
impetuous,adj,n,strongsubj,_jj,^impetuous_jj
impetuously,anypos,n,strongsubj,,^impetuously
impiety,noun,n,strongsubj,_nn,^impiety_nn
impinge,verb,y,strongsubj,_vb,^impinge_vb
impious,adj,n,strongsubj,_jj,^impious_jj
implacable,adj,n,strongsubj,_jj,^implacable_jj
implausible,adj,n,strongsubj,_jj,^implausible_jj
implausibly,anypos,n,strongsubj,,^implausibly
implicate,verb,y,weaksubj,_vb,^implicate_vb
implication,adj,n,weaksubj,_jj,^implication_jj
implication,noun,n,weaksubj,_nn,^implication_nn
implode,verb,y,strongsubj,_vb,^implode_vb
impolite,adj,n,strongsubj,_jj,^impolite_jj
impolitely,adverb,n,strongsubj,_rb,^impolitely_rb
impolitic,adj,n,strongsubj,_jj,^impolitic_jj
importunate,adj,n,strongsubj,_jj,^importunate_jj
importune,verb,y,strongsubj,_vb,^importune_vb
impose,verb,y,strongsubj,_vb,^impose_vb
imposers,adj,n,strongsubj,_jj,^imposers_jj
imposers,noun,n,strongsubj,_nn,^imposers_nn
imposing,adj,n,weaksubj,_jj,^imposing_jj
imposing,noun,n,weaksubj,_nn,^imposing_nn
imposition,adj,n,strongsubj,_jj,^imposition_jj
imposition,noun,n,strongsubj,_nn,^imposition_nn
impossible,adj,n,weaksubj,_jj,^impossible_jj
impossiblity,noun,n,weaksubj,_nn,^impossiblity_nn
impossibly,adverb,n,weaksubj,_rb,^impossibly_rb
impotent,adj,n,strongsubj,_jj,^impotent_jj
impotent,noun,n,strongsubj,_nn,^impotent_nn
impoverish,verb,y,weaksubj,_vb,^impoverish_vb
impoverished,adj,n,weaksubj,_jj,^impoverished_jj
impractical,adj,n,strongsubj,_jj,^impractical_jj
