words,pos,stemmed,type,postag,pattern
racist,adj,n,strongsubj,_jj,^racist_jj
racist,noun,n,strongsubj,_nn,^racist_nn
racists,noun,n,strongsubj,_nn,^racists_nn
radical,adj,n,strongsubj,_jj,^radical_jj
radical,noun,n,strongsubj,_nn,^radical_nn
radicalization,adj,n,strongsubj,_jj,^radicalization_jj
radicalization,noun,n,strongsubj,_nn,^radicalization_nn
rage,noun,n,strongsubj,_nn,^rage_nn
ragged,adj,n,strongsubj,_jj,^ragged_jj
raging,adj,n,strongsubj,_jj,^raging_jj
rampant,adj,n,strongsubj,_jj,^rampant_jj
ramshackle,adj,n,strongsubj,_jj,^ramshackle_jj
rancor,noun,n,strongsubj,_nn,^rancor_nn
rank,adj,n,strongsubj,_jj,^rank_jj
ranting,adj,n,strongsubj,_jj,^ranting_jj
rascal,noun,n,strongsubj,_nn,^rascal_nn
rash,adj,n,strongsubj,_jj,^rash_jj
rat,noun,n,weaksubj,_nn,^rat_nn
raving,adj,n,strongsubj,_jj,^raving_jj
reactionary,adj,n,strongsubj,_jj,^reactionary_jj
rebellious,adj,n,strongsubj,_jj,^rebellious_jj
recalcitrant,adj,n,strongsubj,_jj,^recalcitrant_jj
recession,noun,n,weaksubj,_nn,^recession_nn
recessionary,adj,n,weaksubj,_jj,^recessionary_jj
reckless,adj,n,strongsubj,_jj,^reckless_jj
recklessness,noun,n,strongsubj,_nn,^recklessness_nn
recourses,adj,n,weaksubj,_jj,^recourses_jj
recourses,noun,n,weaksubj,_nn,^recourses_nn
redundancy,noun,n,weaksubj,_nn,^redundancy_nn
redundant,adj,n,weaksubj,_jj,^redundant_jj
refusal,adj,n,weaksubj,_jj,^refusal_jj
refusal,noun,n,weaksubj,_nn,^refusal_nn
refuse,verb,n,strongsubj,_vb,^refuse_vb
refutation,adj,n,strongsubj,_jj,^refutation_jj
refutation,noun,n,strongsubj,_nn,^refutation_nn
regression,noun,n,weaksubj,_nn,^regression_nn
regressive,adj,n,weaksubj,_jj,^regressive_jj
regret,adj,n,strongsubj,_jj,^regret_jj
regret,noun,n,strongsubj,_nn,^regret_nn
rejection,adj,n,strongsubj,_jj,^rejection_jj
rejection,noun,n,strongsubj,_nn,^rejection_nn
relentlessness,noun,n,strongsubj,_nn,^relentlessness_nn
reluctance,adj,n,strongsubj,_jj,^reluctance_jj
reluctance,noun,n,strongsubj,_nn,^reluctance_nn
reluctant,adj,n,weaksubj,_jj,^reluctant_jj
reluctantly,adverb,n,weaksubj,_rb,^reluctantly_rb
remorse,noun,n,strongsubj,_nn,^remorse_nn
remorseful,adj,n,strongsubj,_jj,^remorseful_jj
remorseless,adj,n,strongsubj,_jj,^remorseless_jj
remorselessness,noun,n,strongsubj,_nn,^remorselessness_nn
renunciation,noun,n,strongsubj,_nn,^renunciation_nn
repetitive,adj,n,weaksubj,_jj,^repetitive_jj
reprehensible,adj,n,strongsubj,_jj,^reprehensible_jj
reprehension,noun,n,strongsubj,_nn,^reprehension_nn
reprehensive,adj,n,strongsubj,_jj,^reprehensive_jj
repression,adj,n,weaksubj,_jj,^repression_jj
repression,noun,n,weaksubj,_nn,^repression_nn
repressive,adj,n,weaksubj,_jj,^repressive_jj
reproach,adj,n,strongsubj,_jj,^reproach_jj
reproach,noun,n,strongsubj,_nn,^reproach_nn
reproachful,adj,n,strongsubj,_jj,^reproachful_jj
repudiation,adj,n,strongsubj,_jj,^repudiation_jj
repudiation,noun,n,strongsubj,_nn,^repudiation_nn
repugnance,noun,n,strongsubj,_nn,^repugnance_nn
repugnant,adj,n,strongsubj,_jj,^repugnant_jj
repulsiveness,noun,n,strongsubj,_nn,^repulsiveness_nn
resentful,adj,n,strongsubj,_jj,^resentful_jj
resentment,adj,n,strongsubj,_jj,^resentment_jj
resentment,noun,n,strongsubj,_nn,^resentment_nn
reservations,adj,n,weaksubj,_jj,^reservations_jj
reservations,noun,n,weaksubj,_nn,^reservations_nn
resignation,noun,n,weaksubj,_nn,^resignation_nn
resigned,adj,n,weaksubj,_jj,^resigned_jj
resistance,adj,n,weaksubj,_jj,^resistance_jj
resistance,noun,n,weaksubj,_nn,^resistance_nn
resistant,adj,n,weaksubj,_jj,^resistant_jj
resistant,noun,n,weaksubj,_nn,^resistant_nn
restless,adj,n,weaksubj,_jj,^restless_jj
restlessness,noun,n,weaksubj,_nn,^restlessness_nn
restricted,adj,n,weaksubj,_jj,^restricted_jj
restriction,noun,n,weaksubj,_nn,^restriction_nn
restrictive,adj,n,weaksubj,_jj,^restrictive_jj
retaliatory,adj,n,weaksubj,_jj,^retaliatory_jj
reticent,adj,n,strongsubj,_jj,^reticent_jj
retreat,noun,n,weaksubj,_nn,^retreat_nn
revenge,noun,n,strongsubj,_nn,^revenge_nn
revengeful,adj,n,strongsubj,_jj,^revengeful_jj
reviled,adj,n,strongsubj,_jj,^reviled_jj
revulsion,noun,n,strongsubj,_nn,^revulsion_nn
revulsive,adj,n,strongsubj,_jj,^revulsive_jj
rhetoric,adj,n,weaksubj,_jj,^rhetoric_jj
rhetoric,noun,n,weaksubj,_nn,^rhetoric_nn
rhetorical,adj,n,strongsubj,_jj,^rhetorical_jj
rhetorical,noun,n,strongsubj,_nn,^rhetorical_nn
ridicule,noun,n,strongsubj,_nn,^ridicule_nn
rife,adj,n,strongsubj,_jj,^rife_jj
rift,adj,n,strongsubj,_jj,^rift_jj
rift,noun,n,strongsubj,_nn,^rift_nn
rifts,adj,n,strongsubj,_jj,^rifts_jj
rifts,noun,n,strongsubj,_nn,^rifts_nn
rigid,adj,n,weaksubj,_jj,^rigid_jj
rigor,noun,n,weaksubj,_nn,^rigor_nn
rigorous,adj,n,weaksubj,_jj,^rigorous_jj
risk,adj,n,weaksubj,_jj,^risk_jj
risk,noun,n,weaksubj,_nn,^risk_nn
risky,adj,n,weaksubj,_jj,^risky_jj
rival,noun,n,weaksubj,_nn,^rival_nn
rivalry,noun,n,weaksubj,_nn,^rivalry_nn
roadblocks,adj,n,strongsubj,_jj,^roadblocks_jj
roadblocks,noun,n,strongsubj,_nn,^roadblocks_nn
rocky,adj,n,weaksubj,_jj,^rocky_jj
rogue,adj,n,strongsubj,_jj,^rogue_jj
rogue,noun,n,strongsubj,_nn,^rogue_nn
rollercoaster,adj,n,strongsubj,_jj,^rollercoaster_jj
rollercoaster,noun,n,strongsubj,_nn,^rollercoaster_nn
rot,noun,n,weaksubj,_nn,^rot_nn
rotten,adj,n,strongsubj,_jj,^rotten_jj
rough,adj,n,weaksubj,_jj,^rough_jj
rubbish,noun,n,strongsubj,_nn,^rubbish_nn
rude,adj,n,strongsubj,_jj,^rude_jj
rue,adj,n,strongsubj,_jj,^rue_jj
ruffian,noun,n,strongsubj,_nn,^ruffian_nn
ruin,adj,n,weaksubj,_jj,^ruin_jj
ruin,noun,n,weaksubj,_nn,^ruin_nn
ruinous,adj,n,weaksubj,_jj,^ruinous_jj
rumbling,adj,n,strongsubj,_jj,^rumbling_jj
rumbling,noun,n,strongsubj,_nn,^rumbling_nn
rumor,adj,n,strongsubj,_jj,^rumor_jj
rumor,noun,n,strongsubj,_nn,^rumor_nn
rumors,adj,n,strongsubj,_jj,^rumors_jj
rumors,noun,n,strongsubj,_nn,^rumors_nn
rumours,adj,n,strongsubj,_jj,^rumours_jj
rumours,noun,n,strongsubj,_nn,^rumours_nn
run-down,adj,n,strongsubj,_jj,^run-down_jj
runaway,verb,n,strongsubj,_vb,^runaway_vb
rupture,noun,n,weaksubj,_nn,^rupture_nn
rusty,adj,n,strongsubj,_jj,^rusty_jj
ruthless,adj,n,strongsubj,_jj,^ruthless_jj
ruthlessness,noun,n,strongsubj,_nn,^ruthlessness_nn
sacrifice,adj,n,strongsubj,_jj,^sacrifice_jj
sacrifice,noun,n,strongsubj,_nn,^sacrifice_nn
sad,adj,n,strongsubj,_jj,^sad_jj
sadness,noun,n,strongsubj,_nn,^sadness_nn
salacious,adj,n,strongsubj,_jj,^salacious_jj
sanctimonious,adj,n,strongsubj,_jj,^sanctimonious_jj
sanctimonious,noun,n,strongsubj,_nn,^sanctimonious_nn
sarcasm,noun,n,strongsubj,_nn,^sarcasm_nn
sarcastic,adj,n,strongsubj,_jj,^sarcastic_jj
sarcastically,adverb,n,strongsubj,_rb,^sarcastically_rb
sardonic,adj,n,strongsubj,_jj,^sardonic_jj
sardonically,adverb,n,strongsubj,_rb,^sardonically_rb
sass,noun,n,strongsubj,_nn,^sass_nn
satirical,adj,n,strongsubj,_jj,^satirical_jj
savage,adj,n,strongsubj,_jj,^savage_jj
savage,noun,n,strongsubj,_nn,^savage_nn
savaged,adj,n,strongsubj,_jj,^savaged_jj
savagery,noun,n,strongsubj,_nn,^savagery_nn
savages,noun,n,strongsubj,_nn,^savages_nn
scandal,adj,n,weaksubj,_jj,^scandal_jj
scandal,noun,n,weaksubj,_nn,^scandal_nn
scandalized,adj,n,strongsubj,_jj,^scandalized_jj
scandals,noun,n,strongsubj,_nn,^scandals_nn
scant,adj,n,weaksubj,_jj,^scant_jj
scapegoat,noun,n,strongsubj,_nn,^scapegoat_nn
scar,noun,n,strongsubj,_nn,^scar_nn
scarred,adj,n,strongsubj,_jj,^scarred_jj
scarce,adj,n,weaksubj,_jj,^scarce_jj
scarcity,noun,n,weaksubj,_nn,^scarcity_nn
scared,adj,n,strongsubj,_jj,^scared_jj
scarier,adj,n,strongsubj,_jj,^scarier_jj
scariest,adj,n,strongsubj,_jj,^scariest_jj
scars,adj,n,strongsubj,_jj,^scars_jj
scars,noun,n,strongsubj,_nn,^scars_nn
scary,adj,n,strongsubj,_jj,^scary_jj
scathing,adj,n,strongsubj,_jj,^scathing_jj
scheme,noun,n,weaksubj,_nn,^scheme_nn
scolding,noun,n,strongsubj,_nn,^scolding_nn
scoundrel,noun,n,strongsubj,_nn,^scoundrel_nn
scourge,noun,n,strongsubj,_nn,^scourge_nn
scowl,noun,n,strongsubj,_nn,^scowl_nn
screech,noun,n,strongsubj,_nn,^screech_nn
scum,noun,n,strongsubj,_nn,^scum_nn
scummy,adj,n,strongsubj,_jj,^scummy_jj
second-class,adj,n,strongsubj,_jj,^second-class_jj
second-tier,adj,n,weaksubj,_jj,^second-tier_jj
secretive,adj,n,weaksubj,_jj,^secretive_jj
secretive,noun,n,weaksubj,_nn,^secretive_nn
sedentary,adj,n,weaksubj,_jj,^sedentary_jj
seedy,adj,n,strongsubj,_jj,^seedy_jj
seething,adj,n,strongsubj,_jj,^seething_jj
self-coup,adj,n,strongsubj,_jj,^self-coup_jj
self-coup,noun,n,strongsubj,_nn,^self-coup_nn
self-criticism,adj,n,strongsubj,_jj,^self-criticism_jj
self-criticism,noun,n,strongsubj,_nn,^self-criticism_nn
self-defeating,adj,n,weaksubj,_jj,^self-defeating_jj
self-destructive,adj,n,strongsubj,_jj,^self-destructive_jj
self-humiliation,adj,n,strongsubj,_jj,^self-humiliation_jj
self-humiliation,noun,n,strongsubj,_nn,^self-humiliation_nn
self-interest,adj,n,strongsubj,_jj,^self-interest_jj
self-interest,noun,n,strongsubj,_nn,^self-interest_nn
self-serving,adj,n,strongsubj,_jj,^self-serving_jj
self-serving,noun,n,strongsubj,_nn,^self-serving_nn
selfishness,noun,n,strongsubj,_nn,^selfishness_nn
senile,adj,n,strongsubj,_jj,^senile_jj
senseless,adj,n,strongsubj,_jj,^senseless_jj
seriousness,noun,n,strongsubj,_nn,^seriousness_nn
servitude,noun,n,strongsubj,_nn,^servitude_nn
set-up,adj,n,strongsubj,_jj,^set-up_jj
set-up,noun,n,strongsubj,_nn,^set-up_nn
sever,adj,n,weaksubj,_jj,^sever_jj
severe,adj,n,weaksubj,_jj,^severe_jj
severity,noun,n,strongsubj,_nn,^severity_nn
shabby,adj,n,strongsubj,_jj,^shabby_jj
shadowy,adj,n,weaksubj,_jj,^shadowy_jj
shady,adj,n,strongsubj,_jj,^shady_jj
shaky,adj,n,weaksubj,_jj,^shaky_jj
shallow,adj,n,weaksubj,_jj,^shallow_jj
sham,adj,n,strongsubj,_jj,^sham_jj
shambles,adj,n,strongsubj,_jj,^shambles_jj
shame,noun,n,strongsubj,_nn,^shame_nn
shameful,adj,n,strongsubj,_jj,^shameful_jj
shameful,noun,n,strongsubj,_nn,^shameful_nn
shamefully,noun,n,strongsubj,_nn,^shamefully_nn
shamefulness,noun,n,strongsubj,_nn,^shamefulness_nn
shameless,adj,n,strongsubj,_jj,^shameless_jj
shamelessness,noun,n,strongsubj,_nn,^shamelessness_nn
shark,noun,n,strongsubj,_nn,^shark_nn
sharp,adj,n,weaksubj,_jj,^sharp_jj
sharply,adverb,n,weaksubj,_rb,^sharply_rb
sheer,adj,n,strongsubj,_jj,^sheer_jj
shipwreck,noun,n,weaksubj,_nn,^shipwreck_nn
shock,adj,n,strongsubj,_jj,^shock_jj
shock,noun,n,strongsubj,_nn,^shock_nn
shocking,adj,n,strongsubj,_jj,^shocking_jj
shoddy,adj,n,strongsubj,_jj,^shoddy_jj
short-lived,adj,n,weaksubj,_jj,^short-lived_jj
shortage,noun,n,weaksubj,_nn,^shortage_nn
shortcoming,noun,n,strongsubj,_nn,^shortcoming_nn
shortcomings,noun,n,strongsubj,_nn,^shortcomings_nn
showdown,adj,n,weaksubj,_jj,^showdown_jj
showdown,noun,n,weaksubj,_nn,^showdown_nn
shred,noun,n,weaksubj,_nn,^shred_nn
shrew,noun,n,strongsubj,_nn,^shrew_nn
shrill,adj,n,strongsubj,_jj,^shrill_jj
shrill,noun,n,strongsubj,_nn,^shrill_nn
shrouded,verb,n,strongsubj,_vb,^shrouded_vb
shrug,noun,n,weaksubj,_nn,^shrug_nn
shunned,adj,n,strongsubj,_jj,^shunned_jj
shy,adj,n,strongsubj,_jj,^shy_jj
shyly,adverb,n,strongsubj,_rb,^shyly_rb
shyness,noun,n,strongsubj,_nn,^shyness_nn
sick,adj,n,weaksubj,_jj,^sick_jj
sickly,adverb,n,strongsubj,_rb,^sickly_rb
sickening,adj,n,strongsubj,_jj,^sickening_jj
sickness,noun,n,weaksubj,_nn,^sickness_nn
sidetracked,adj,n,strongsubj,_jj,^sidetracked_jj
siege,noun,n,weaksubj,_nn,^siege_nn
simplistic,adj,n,strongsubj,_jj,^simplistic_jj
simplistic,noun,n,strongsubj,_nn,^simplistic_nn
sin,adj,n,strongsubj,_jj,^sin_jj
sin,noun,n,strongsubj,_nn,^sin_nn
sinful,adj,n,strongsubj,_jj,^sinful_jj
sinfully,adverb,n,strongsubj,_rb,^sinfully_rb
sinister,adj,n,strongsubj,_jj,^sinister_jj
sinking,adj,n,weaksubj,_jj,^sinking_jj
sinking,noun,n,weaksubj,_nn,^sinking_nn
skeletons,adj,n,strongsubj,_jj,^skeletons_jj
skeletons,noun,n,strongsubj,_nn,^skeletons_nn
skeptical,adj,n,strongsubj,_jj,^skeptical_jj
skeptical,noun,n,strongsubj,_nn,^skeptical_nn
skepticism,adj,n,strongsubj,_jj,^skepticism_jj
skepticism,noun,n,strongsubj,_nn,^skepticism_nn
sketchy,adj,n,weaksubj,_jj,^sketchy_jj
skimpy,adj,n,weaksubj,_jj,^skimpy_jj
skittish,adj,n,strongsubj,_jj,^skittish_jj
skyrocketing,adj,n,weaksubj,_jj,^skyrocketing_jj
slack,adj,n,weaksubj,_jj,^slack_jj
slander,noun,n,strongsubj,_nn,^slander_nn
slanderer,noun,n,strongsubj,_nn,^slanderer_nn
slanderous,adj,n,strongsubj,_jj,^slanderous_jj
slanders,adj,n,strongsubj,_jj,^slanders_jj
slanders,noun,n,strongsubj,_nn,^slanders_nn
slashing,adj,n,strongsubj,_jj,^slashing_jj
slashing,noun,n,strongsubj,_nn,^slashing_nn
slaughter,adj,n,weaksubj,_jj,^slaughter_jj
slaughter,noun,n,weaksubj,_nn,^slaughter_nn
slaughtered,adj,n,weaksubj,_jj,^slaughtered_jj
slaves,adj,n,strongsubj,_jj,^slaves_jj
slaves,noun,n,strongsubj,_nn,^slaves_nn
sleazy,adj,n,strongsubj,_jj,^sleazy_jj
slight,adj,n,weaksubj,_jj,^slight_jj
slight,noun,n,weaksubj,_nn,^slight_nn
slightly,adverb,n,weaksubj,_rb,^slightly_rb
slime,noun,n,strongsubj,_nn,^slime_nn
sloppy,adj,n,strongsubj,_jj,^sloppy_jj
sloppily,adverb,n,strongsubj,_rb,^sloppily_rb
sloth,noun,n,strongsubj,_nn,^sloth_nn
slothful,adj,n,strongsubj,_jj,^slothful_jj
slow,adj,n,weaksubj,_jj,^slow_jj
slowly,adverb,n,weaksubj,_rb,^slowly_rb
slow-moving,adj,n,weaksubj,_jj,^slow-moving_jj
slug,noun,n,weaksubj,_nn,^slug_nn
sluggish,adj,n,weaksubj,_jj,^sluggish_jj
slump,adj,n,weaksubj,_jj,^slump_jj
slump,noun,n,weaksubj,_nn,^slump_nn
slur,noun,n,strongsubj,_nn,^slur_nn
sly,adj,n,strongsubj,_jj,^sly_jj
smack,adj,n,strongsubj,_jj,^smack_jj
smack,noun,n,strongsubj,_nn,^smack_nn
smash,noun,n,weaksubj,_nn,^smash_nn
smokescreen,adj,n,strongsubj,_jj,^smokescreen_jj
smokescreen,noun,n,strongsubj,_nn,^smokescreen_nn
smoldering,adj,n,strongsubj,_jj,^smoldering_jj
smug,adj,n,strongsubj,_jj,^smug_jj
smugly,adverb,n,strongsubj,_rb,^smugly_rb
smut,noun,n,strongsubj,_nn,^smut_nn
smuttier,adj,n,strongsubj,_jj,^smuttier_jj
smuttiest,adj,n,strongsubj,_jj,^smuttiest_jj
smutty,adj,n,strongsubj,_jj,^smutty_jj
snare,noun,n,weaksubj,_nn,^snare_nn
snarl,noun,n,weaksubj,_nn,^snarl_nn
sneak,noun,n,weaksubj,_nn,^sneak_nn
sneakily,adverb,n,weaksubj,_rb,^sneakily_rb
sneaky,adj,n,weaksubj,_jj,^sneaky_jj
sneer,noun,n,strongsubj,_nn,^sneer_nn
so-cal,adj,n,strongsubj,_jj,^so-cal_jj
sober,adj,n,strongsubj,_jj,^sober_jj
sobering,adj,n,strongsubj,_jj,^sobering_jj
solemn,adj,n,weaksubj,_jj,^solemn_jj
solemn,noun,n,weaksubj,_nn,^solemn_nn
somber,adj,n,strongsubj,_jj,^somber_jj
sore,adj,n,strongsubj,_jj,^sore_jj
sore,noun,n,strongsubj,_nn,^sore_nn
soreness,noun,n,weaksubj,_nn,^soreness_nn
sorrow,noun,n,strongsubj,_nn,^sorrow_nn
sorry,adj,n,strongsubj,_jj,^sorry_jj
sour,adj,n,weaksubj,_jj,^sour_jj
sourly,adj,n,weaksubj,_jj,^sourly_jj
spade,adj,n,strongsubj,_jj,^spade_jj
spade,noun,n,strongsubj,_nn,^spade_nn
spilling,adj,n,strongsubj,_jj,^spilling_jj
spilling,noun,n,strongsubj,_nn,^spilling_nn
spinster,noun,n,weaksubj,_nn,^spinster_nn
spiritless,adj,n,strongsubj,_jj,^spiritless_jj
spite,noun,n,strongsubj,_nn,^spite_nn
spiteful,adj,n,strongsubj,_jj,^spiteful_jj
spitefulness,noun,n,strongsubj,_nn,^spitefulness_nn
split,noun,n,weaksubj,_nn,^split_nn
splitting,adj,n,weaksubj,_jj,^splitting_jj
spookier,adj,n,strongsubj,_jj,^spookier_jj
spookiest,adj,n,strongsubj,_jj,^spookiest_jj
spooky,adj,n,strongsubj,_jj,^spooky_jj
sporadic,adj,n,weaksubj,_jj,^sporadic_jj
spot,adj,n,weaksubj,_jj,^spot_jj
spotty,adj,n,weaksubj,_jj,^spotty_jj
spurious,adj,n,strongsubj,_jj,^spurious_jj
staggering,adj,n,strongsubj,_jj,^staggering_jj
stagnant,adj,n,weaksubj,_jj,^stagnant_jj
stagnation,noun,n,strongsubj,_nn,^stagnation_nn
staid,adj,n,strongsubj,_jj,^staid_jj
stake,adj,n,weaksubj,_jj,^stake_jj
stake,noun,n,weaksubj,_nn,^stake_nn
stale,adj,n,strongsubj,_jj,^stale_jj
stalemate,noun,n,strongsubj,_nn,^stalemate_nn
stampede,adj,n,weaksubj,_jj,^stampede_jj
stampede,noun,n,weaksubj,_nn,^stampede_nn
standstill,noun,n,strongsubj,_nn,^standstill_nn
stark,adj,n,strongsubj,_jj,^stark_jj
starvation,noun,n,weaksubj,_nn,^starvation_nn
static,adj,n,weaksubj,_jj,^static_jj
stealing,noun,n,weaksubj,_nn,^stealing_nn
steep,adj,n,weaksubj,_jj,^steep_jj
steeply,adverb,n,weaksubj,_rb,^steeply_rb
stereotype,noun,n,strongsubj,_nn,^stereotype_nn
stern,adj,n,strongsubj,_jj,^stern_jj
stern,noun,n,strongsubj,_nn,^stern_nn
sticky,adj,n,weaksubj,_jj,^sticky_jj
stiff,adj,n,weaksubj,_jj,^stiff_jj
stigma,noun,n,strongsubj,_nn,^stigma_nn
sting,adj,n,strongsubj,_jj,^sting_jj
sting,noun,n,weaksubj,_nn,^sting_nn
stinging,adj,n,strongsubj,_jj,^stinging_jj
stingingly,adj,n,strongsubj,_jj,^stingingly_jj
stink,noun,n,strongsubj,_nn,^stink_nn
stodgy,adj,n,strongsubj,_jj,^stodgy_jj
stole,verb,n,weaksubj,_vb,^stole_vb
stolen,adj,n,weaksubj,_jj,^stolen_jj
stolen,verb,n,weaksubj,_vb,^stolen_vb
stooges,adj,n,strongsubj,_jj,^stooges_jj
stooges,noun,n,strongsubj,_nn,^stooges_nn
stormy,adj,n,weaksubj,_jj,^stormy_jj
straggler,noun,n,weaksubj,_nn,^straggler_nn
strain,noun,n,weaksubj,_nn,^strain_nn
strained,adj,n,weaksubj,_jj,^strained_jj
strange,adj,n,strongsubj,_jj,^strange_jj
strenuous,adj,n,weaksubj,_jj,^strenuous_jj
stress,noun,n,strongsubj,_nn,^stress_nn
stressful,adj,n,strongsubj,_jj,^stressful_jj
stressfully,adverb,n,strongsubj,_rb,^stressfully_rb
stricken,adj,n,strongsubj,_jj,^stricken_jj
strict,adj,n,strongsubj,_jj,^strict_jj
strictly,adverb,n,strongsubj,_rb,^strictly_rb
strident,adj,n,strongsubj,_jj,^strident_jj
stridently,adverb,n,strongsubj,_rb,^stridently_rb
strife,noun,n,strongsubj,_nn,^strife_nn
stringent,adj,n,weaksubj,_jj,^stringent_jj
stringently,adverb,n,weaksubj,_rb,^stringently_rb
struggle,adj,n,strongsubj,_jj,^struggle_jj
struggle,noun,n,strongsubj,_nn,^struggle_nn
stubborn,adj,n,strongsubj,_jj,^stubborn_jj
stubbornly,adverb,n,strongsubj,_rb,^stubbornly_rb
stubbornness,noun,n,strongsubj,_nn,^stubbornness_nn
stuffy,adj,n,strongsubj,_jj,^stuffy_jj
stunt,noun,n,weaksubj,_nn,^stunt_nn
stunted,adj,n,weaksubj,_jj,^stunted_jj
stupidity,noun,n,strongsubj,_nn,^stupidity_nn
stupified,adj,n,strongsubj,_jj,^stupified_jj
stupor,noun,n,strongsubj,_nn,^stupor_nn
sty,adj,n,strongsubj,_jj,^sty_jj
sty,noun,n,strongsubj,_nn,^sty_nn
subdued,adj,n,weaksubj,_jj,^subdued_jj
subjection,noun,n,weaksubj,_nn,^subjection_nn
subjugate,noun,n,strongsubj,_nn,^subjugate_nn
subjugation,noun,n,strongsubj,_nn,^subjugation_nn
submissive,adj,n,weaksubj,_jj,^submissive_jj
subordinate,adj,n,weaksubj,_jj,^subordinate_jj
subordinate,noun,n,weaksubj,_nn,^subordinate_nn
subservience,noun,n,strongsubj,_nn,^subservience_nn
subservient,adj,n,strongsubj,_jj,^subservient_jj
substandard,adj,n,weaksubj,_jj,^substandard_jj
subversion,noun,n,weaksubj,_nn,^subversion_nn
subversive,adj,n,weaksubj,_jj,^subversive_jj
subversively,adverb,n,weaksubj,_rb,^subversively_rb
sucker,noun,n,strongsubj,_nn,^sucker_nn
sufferer,noun,n,strongsubj,_nn,^sufferer_nn
sufferers,adj,n,strongsubj,_jj,^sufferers_jj
sufferers,noun,n,strongsubj,_nn,^sufferers_nn
suffering,adj,n,strongsubj,_jj,^suffering_jj
suffering,noun,n,strongsubj,_nn,^suffering_nn
suicidal,adj,n,weaksubj,_jj,^suicidal_jj
suicide,noun,n,weaksubj,_nn,^suicide_nn
sullen,adj,n,strongsubj,_jj,^sullen_jj
superficial,adj,n,strongsubj,_jj,^superficial_jj
superficial,noun,n,strongsubj,_nn,^superficial_nn
superficiality,noun,n,strongsubj,_nn,^superficiality_nn
superficially,adverb,n,strongsubj,_rb,^superficially_rb
superfluous,adj,n,strongsubj,_jj,^superfluous_jj
superiority,adj,n,strongsubj,_jj,^superiority_jj
superiority,noun,n,strongsubj,_nn,^superiority_nn
superstition,noun,n,strongsubj,_nn,^superstition_nn
superstitious,noun,n,strongsubj,_nn,^superstitious_nn
suppression,adj,n,weaksubj,_jj,^suppression_jj
suppression,noun,n,weaksubj,_nn,^suppression_nn
supremacy,adj,n,strongsubj,_jj,^supremacy_jj
supremacy,noun,n,strongsubj,_nn,^supremacy_nn
surrender,adj,n,weaksubj,_jj,^surrender_jj
surrender,noun,n,weaksubj,_nn,^surrender_nn
susceptible,adj,n,weaksubj,_jj,^susceptible_jj
suspect,adj,n,weaksubj,_jj,^suspect_jj
suspect,noun,n,weaksubj,_nn,^suspect_nn
suspicion,adj,n,weaksubj,_jj,^suspicion_jj
suspicion,noun,n,weaksubj,_nn,^suspicion_nn
suspicions,adj,n,strongsubj,_jj,^suspicions_jj
suspicions,noun,n,strongsubj,_nn,^suspicions_nn
suspicious,adj,n,strongsubj,_jj,^suspicious_jj
swear,verb,n,strongsubj,_vb,^swear_vb
swipe,adj,n,strongsubj,_jj,^swipe_jj
swipe,noun,n,strongsubj,_nn,^swipe_nn
swore,verb,n,strongsubj,_vb,^swore_vb
sympathetic,adj,n,strongsubj,_jj,^sympathetic_jj
sympathetic,noun,n,strongsubj,_nn,^sympathetic_nn
sympathies,adj,n,strongsubj,_jj,^sympathies_jj
sympathies,noun,n,strongsubj,_nn,^sympathies_nn
sympathy,adj,n,strongsubj,_jj,^sympathy_jj
sympathy,noun,n,strongsubj,_nn,^sympathy_nn
symptom,noun,n,weaksubj,_nn,^symptom_nn
syndrome,adj,n,weaksubj,_jj,^syndrome_jj
syndrome,noun,n,weaksubj,_nn,^syndrome_nn
taboo,adj,n,strongsubj,_jj,^taboo_jj
taboo,noun,n,strongsubj,_nn,^taboo_nn
tangled,adj,n,weaksubj,_jj,^tangled_jj
tantrum,noun,n,strongsubj,_nn,^tantrum_nn
tardy,adj,n,weaksubj,_jj,^tardy_jj
taunt,noun,n,strongsubj,_nn,^taunt_nn
taunts,noun,n,strongsubj,_nn,^taunts_nn
tawdry,adj,n,strongsubj,_jj,^tawdry_jj
tedious,adj,n,strongsubj,_jj,^tedious_jj
tediously,adverb,n,strongsubj,_rb,^tediously_rb
temerity,noun,n,strongsubj,_nn,^temerity_nn
temper,noun,n,strongsubj,_nn,^temper_nn
tempest,noun,n,weaksubj,_nn,^tempest_nn
temptation,noun,n,strongsubj,_nn,^temptation_nn
tense,adj,n,weaksubj,_jj,^tense_jj
tension,adj,n,weaksubj,_jj,^tension_jj
tension,noun,n,weaksubj,_nn,^tension_nn
tentative,adj,n,weaksubj,_jj,^tentative_jj
tentatively,adverb,n,weaksubj,_rb,^tentatively_rb
tenuous,adj,n,weaksubj,_jj,^tenuous_jj
tenuously,adverb,n,weaksubj,_rb,^tenuously_rb
tepid,adj,n,weaksubj,_jj,^tepid_jj
terrible,adj,n,strongsubj,_jj,^terrible_jj
terribleness,noun,n,strongsubj,_nn,^terribleness_nn
terror,noun,n,strongsubj,_nn,^terror_nn
terror-genic,adj,n,strongsubj,_jj,^terror-genic_jj
terror-genic,noun,n,strongsubj,_nn,^terror-genic_nn
terrorism,noun,n,weaksubj,_nn,^terrorism_nn
thirst,noun,n,strongsubj,_nn,^thirst_nn
